$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
KRUCK;string;Gas;D;E001;string;2,4;12;12;9,0321;12;7,7122;12;9,0321;6,9889;6,9556;12
MUEND;string;Gas;D;E001;string;60,6;303;303;296,9539;303;288,6168;303;296,9539;207,2912;235,6531;303
KNAPS;string;Gas;D;E001;string;160;800;800;792,3277;800;783,7223;800;792,3277;600,7082;692,3636;800
HUNTO;string;Gas;D;E001;string;64,2;321;321;314,8772;321;306,4792;321;314,8772;220,5457;251,3945;321
WESTE;string;Steinkohle;D;E001;string;238,2;794;794;794;794;794;794;794;794;794;794
INGOL;string;Öl;D;E001;string;77,2;386;77,2;77,2;77,2;77,2;77,2;77,2;77,2;77,2;77,2
INGOL;string;Öl;D;E001;string;77,2;386;77,2;77,2;77,2;77,2;77,2;77,2;77,2;77,2;77,2
IRSCH;string;Gas;D;E001;string;83;415;415;408,5099;415;399,9335;415;408,5099;291,2898;335,0875;415
ITZEH;string;Öl;D;E001;string;17,6;88;17,6;17,6;17,6;17,6;17,6;17,6;17,6;17,6;17,6
JAENS;string;Braunkohle;D;E001;string;0;465;20,2801;9,0605e-07;176,5235;7,6208e-09;45,6303;9,0605e-07;8,3579e-07;1,0849e-06;176,5235
JAENS;string;Braunkohle;D;E001;string;0;465;20,2801;9,0605e-07;176,5235;7,6208e-09;45,6303;9,0605e-07;8,3579e-07;1,0849e-06;176,5235
JAENS;string;Braunkohle;D;E001;string;0;465;20,2801;9,0605e-07;176,5235;7,6208e-09;45,6303;9,0605e-07;8,3579e-07;1,0849e-06;176,5235
JAENS;string;Braunkohle;D;E001;string;0;465;20,2801;9,0605e-07;176,5235;7,6208e-09;45,6303;9,0605e-07;8,3579e-07;1,0849e-06;176,5235
JAENS;string;Braunkohle;D;E001;string;0;465;20,2801;9,0605e-07;176,5235;7,6208e-09;45,6303;9,0605e-07;8,3579e-07;1,0849e-06;176,5235
JAENS;string;Braunkohle;D;E001;string;0;465;20,2801;9,0605e-07;176,5235;7,6208e-09;45,6303;9,0605e-07;8,3579e-07;1,0849e-06;176,5235
BERGS;string;Gas;D;E001;string;2,44;13;13;9,8775;13;8,3892;13;9,8775;7,5314;7,4959;13
KIEL;string;Steinkohle;D;E001;string;96,9;323;323;323;323;323;323;323;323;323;323
HEYDE;string;Gas;D;E001;string;21;105;105;100,556;105;93,9353;105;100,556;68,2116;72,7164;105
HEYDE;string;Gas;D;E001;string;5,4;27;27;23,22;27;19,8347;27;23,22;16,5303;16,6651;27
HEYDE;string;Gas;D;E001;string;3,6;18;18;14,4512;18;12,2912;18;14,4512;10,749;10,7361;18
HEYDE;string;Gas;D;E001;string;2,4;12;12;9,0321;12;7,7122;12;9,0321;6,9889;6,9556;12
HEYDE;string;Gas;D;E001;string;32;160;160;154,8341;160;147,5633;160;154,8341;105,6157;115,5304;160
BROKD;string;KKW;D;E001;string;987;1410;1410;1410;1410;1410;1410;1410;1410;1410;1410
BRUNS;string;KKW;D;E001;string;539,7;771;771;771;771;771;771;771;771;771;771
HANEK;string;KKW;D;E001;string;930,3;1329;1329;1329;1329;1329;1329;1329;1329;1329;1329
GRAFE;string;KKW;D;E001;string;892,5;1275;1275;1275;1275;1275;1275;1275;1275;1275;1275
GROHN;string;KKW;D;E001;string;952;1360;1360;1360;1360;1360;1360;1360;1360;1360;1360
ISAR;string;KKW;D;E001;string;614,6;878;878;878;878;878;878;878;878;878;878
ISAR;string;KKW;D;E001;string;987;1410;1410;1410;1410;1410;1410;1410;1410;1410;1410
KRUEM;string;KKW;D;E001;string;882;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260
NECKA;string;KKW;D;E001;string;549,5;785;785;785;785;785;785;785;785;785;785
NECKA;string;KKW;D;E001;string;917;1310;1310;1310;1310;1310;1310;1310;1310;1310;1310
PHILI;string;KKW;D;E001;string;623;890;890;890;890;890;890;890;890;890;890
PHILI;string;KKW;D;E001;string;981,4;1402;1402;1402;1402;1402;1402;1402;1402;1402;1402
UNTER;string;KKW;D;E001;string;941,5;1345;1345;1345;1345;1345;1345;1345;1345;1345;1345
POEPI;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
OSTER;string;Gas;D;E001;string;13,34;67;67;63,1885;67;57,1321;67;63,1885;42,8098;44,6159;67
OSTER;string;Gas;D;E001;string;12,94;65;65;61,2145;65;55,2085;65;61,2145;41,4834;43,1749;65
IRSCH;string;Öl;D;E001;string;4,6;23;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6
IRSCH;string;Öl;D;E001;string;4,6;23;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6
HANNO;string;Gas;D;E001;string;46;230;230;224,3117;230;216,3697;230;224,3117;154,5692;173,0568;230
PULGA;string;Braunkohle;D;E001;string;0;875;8,0349;9,3222e-07;284,2151;7,6233e-09;64,661;9,3222e-07;8,3538e-07;1,0843e-06;284,2151
PULGA;string;Braunkohle;D;E001;string;0;875;8,0349;9,3222e-07;284,2151;7,6233e-09;64,661;9,3222e-07;8,3538e-07;1,0843e-06;284,2151
BASF;string;Gas;D;E001;string;32;160;160;154,8341;160;147,5633;160;154,8341;105,6157;115,5304;160
ELMEN;string;Steinkohle;D;E001;string;44,7;149;149;149;149;149;149;149;149;149;149
ELMEN;string;Steinkohle;D;E001;string;97,2;324;324;324;324;324;324;324;324;324;324
BISCH;string;Gas;D;E001;string;67;335;335;328,8194;335;320,3814;335;328,8194;230,9219;263,7084;335
NEURO;string;Steinkohle;D;E001;string;60,75;203;203;203;203;203;203;203;203;203;203
NEURO;string;Steinkohle;D;E001;string;127,5;425;425;425;425;425;425;425;425;425;425
NEURO;string;Steinkohle;D;E001;string;130,5;435;435;435;435;435;435;435;435;435;435
GROSG;string;Öl;D;E001;string;52,4;262;52,4;52,4;52,4;52,4;52,4;52,4;52,4;52,4;52,4
GROSG;string;Öl;D;E001;string;17;85;17;17;17;17;17;17;17;17;17
HOHEN;string;Öl;D;E001;string;15,48;78;15,48;15,48;15,48;15,48;15,48;15,48;15,48;15,48;15,48
MEHRU;string;Steinkohle;D;E001;string;207;690;690;690;690;690;690;690;690;690;690
OPLAD;string;Gas;D;E001;string;3,1;16;16;12,5835;16;10,6866;16;12,5835;9,4375;9,4102;16
OPLAD;string;Braunkohle;D;E001;string;0;76;10,7443;8,7105e-07;38,7349;7,6052e-09;26,81;8,7105e-07;8,2607e-07;1,0824e-06;38,7349
MITTE;string;Gas;D;E001;string;88,8;444;444;437,4046;444;428,8035;444;437,4046;313,5997;361,3258;444
BLOCK;string;Gas;D;E001;string;52;260;260;254,1524;260;246,0148;260;254,1524;176,0318;198,5142;260
BLOCK;string;Öl;D;E001;string;17,6;88;17,6;17,6;17,6;17,6;17,6;17,6;17,6;17,6;17,6
MITTE;string;Öl;D;E001;string;10,2;51;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2
MITTE;string;Öl;D;E001;string;10,2;51;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2
MITTE;string;Steinkohle;D;E001;string;26,7;89;89;89;89;89;89;89;89;89;89
ROXEL;string;Öl;D;E001;string;4,66;24;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66
ROXEL;string;Öl;D;E001;string;4,66;24;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66
ROXEL;string;Öl;D;E001;string;4,66;24;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66;4,66
LAUCH;string;Braunkohle;D;E001;string;0;30;7,6618;4,9454e-07;14,6122;7,5754e-09;12,8807;4,9454e-07;8,1362e-07;1,0699e-06;14,6122
LAUCH;string;Braunkohle;D;E001;string;0;30;7,6618;4,9454e-07;14,6122;7,5754e-09;12,8807;4,9454e-07;8,1362e-07;1,0699e-06;14,6122
OSTER;string;Braunkohle;D;E001;string;0;277;18,1836;8,6176e-07;121,9217;7,6189e-09;42,7539;8,6176e-07;8,3339e-07;1,0815e-06;121,9217
ROMME;string;Braunkohle;D;E001;string;0;288;18,4256;8,6666e-07;125,5146;7,6191e-09;43,2714;8,6666e-07;8,3373e-07;1,0817e-06;125,5146
ROMME;string;Braunkohle;D;E001;string;0;292;18,5109;8,6834e-07;126,8031;7,6191e-09;43,4548;8,6834e-07;8,3385e-07;1,0818e-06;126,8031
ROMME;string;Braunkohle;D;E001;string;0;607;18,3579;9,1504e-07;214,6294;7,6216e-09;33,9059;9,1504e-07;8,3408e-07;1,0855e-06;214,6294
ROMME;string;Braunkohle;D;E001;string;0;604;18,4325;9,1492e-07;213,8158;7,6215e-09;34,266;9,1492e-07;8,3413e-07;1,0855e-06;213,8158
BRAUW;string;Braunkohle;D;E001;string;0;125;13,5749;7,685e-07;62,5702;7,6109e-09;33,9812;7,685e-07;8,2905e-07;1,0821e-06;62,5702
BRAUW;string;Braunkohle;D;E001;string;0;125;13,5749;7,685e-07;62,5702;7,6109e-09;33,9812;7,685e-07;8,2905e-07;1,0821e-06;62,5702
BRAUW;string;Braunkohle;D;E001;string;0;295;18,5738;8,6956e-07;127,7635;7,6192e-09;43,5904;8,6956e-07;8,3393e-07;1,0818e-06;127,7635
BRAUW;string;Braunkohle;D;E001;string;0;297;18,6153;8,7036e-07;128,4009;7,6192e-09;43,6798;8,7036e-07;8,3399e-07;1,0819e-06;128,4009
OPLAD;string;Braunkohle;D;E001;string;0;295;18,5738;8,6956e-07;127,7635;7,6192e-09;43,5904;8,6956e-07;8,3393e-07;1,0818e-06;127,7635
OPLAD;string;Braunkohle;D;E001;string;0;299;18,6564;8,7115e-07;129,036;7,6193e-09;43,7684;8,7115e-07;8,3405e-07;1,0819e-06;129,036
ROMME;string;Braunkohle;D;E001;string;0;653;17,034;9,168e-07;227,1596;7,6218e-09;28,4266;9,168e-07;8,3336e-07;1,0853e-06;227,1596
ROMME;string;Braunkohle;D;E001;string;0;648;17,1939;9,1661e-07;225,7939;7,6218e-09;28,9913;9,1661e-07;8,3344e-07;1,0854e-06;225,7939
FRANF;string;Gas;D;E001;string;14;70;70;66,1472;70;60,0246;70;66,1472;44,8264;46,8053;70
FRANF;string;Gas;D;E001;string;11,2;56;56;52,3042;56;46,5929;56;52,3042;35,5512;36,7607;56
PLEIN;string;Öl;D;E001;string;138,8;694;138,8;138,8;138,8;138,8;138,8;138,8;138,8;138,8;138,8
REUTE;string;Steinkohle;D;E001;string;14,4;48;48;48;48;48;48;48;48;48;48
REUTE;string;Steinkohle;D;E001;string;14,4;48;48;48;48;48;48;48;48;48;48
REUTE;string;Steinkohle;D;E001;string;31,5;105;105;105;105;105;105;105;105;105;105
REUTE;string;Steinkohle;D;E001;string;10,8;36;36;36;36;36;36;36;36;36;36
REUTE;string;Steinkohle;D;E001;string;7,5;25;25;25;25;25;25;25;25;25;25
REUTE;string;Steinkohle;D;E001;string;6;20;20;20;20;20;20;20;20;20;20
DAXLA;string;Gas;D;E001;string;70,6;353;353;346,7469;353;338,2659;353;346,7469;244,3474;279,6249;353
DAXLA;string;Steinkohle;D;E001;string;151,5;505;505;505;505;505;505;505;505;505;505
LANDE;string;Gas;D;E001;string;100;500;500;493,2105;500;484,5836;500;493,2105;357,2684;412,4398;500
UCHTE;string;Gas;D;E001;string;25;125;125;120,2497;125;113,394;125;120,2497;81,7131;88,0045;125
ROSTO;string;Steinkohle;D;E001;string;152,4;508;508;508;508;508;508;508;508;508;508
HBORN;string;Gas;D;E001;string;18;90;90;85,8133;90;79,3725;90;85,8133;58,1537;61,4765;90
HBORN;string;Gas;D;E001;string;33;165;165;159,7856;165;152,4578;165;159,7856;109,0607;119,5369;165
RAITE;string;Gas;D;E001;string;15;75;75;71,07;75;64,85;75;71,07;48,1497;50,4384;75
RAITE;string;Gas;D;E001;string;15;75;75;71,07;75;64,85;75;71,07;48,1497;50,4384;75
LAUCH;string;Braunkohle;D;E001;string;0;450;20,2961;9,0447e-07;172,4867;7,6207e-09;46,075;9,0447e-07;8,3585e-07;1,0848e-06;172,4867
LAUCH;string;Braunkohle;D;E001;string;0;450;20,2961;9,0447e-07;172,4867;7,6207e-09;46,075;9,0447e-07;8,3585e-07;1,0848e-06;172,4867
KUSEN;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
BERGM;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
POLSU;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
KUSEN;string;Steinkohle;D;E001;string;103,5;345;345;345;345;345;345;345;345;345;345
POLSU;string;Steinkohle;D;E001;string;202,8;676;676;676;676;676;676;676;676;676;676
ZUKUN;string;Laufwasser;D;E001;string;0;14;14;14;14;14;14;14;14;14;14
SWPUM;string;Braunkohle;D;E001;string;0;768;12,4947;9,2289e-07;258,2428;7,6227e-09;27,8051;9,2289e-07;8,3376e-07;1,0846e-06;258,2428
SWPUM;string;Braunkohle;D;E001;string;0;768;12,4947;9,2289e-07;258,2428;7,6227e-09;27,8051;9,2289e-07;8,3376e-07;1,0846e-06;258,2428
HERNE;string;Steinkohle;D;E001;string;7,5;25;25;25;25;25;25;25;25;25;25
HERNE;string;Steinkohle;D;E001;string;7,8;26;26;26;26;26;26;26;26;26;26
HERNE;string;Steinkohle;D;E001;string;9,6;32;32;32;32;32;32;32;32;32;32
HERNE;string;Steinkohle;D;E001;string;9,6;32;32;32;32;32;32;32;32;32;32
HERNE;string;Öl;D;E001;string;3,4;17;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4
GROSK;string;Steinkohle;D;E001;string;74,7;249;249;249;249;249;249;249;249;249;249
GROSK;string;Steinkohle;D;E001;string;87,9;293;293;293;293;293;293;293;293;293;293
GROSK;string;Gas;D;E001;string;124,4;622;622;614,8264;622;606,1947;622;614,8264;454,7251;525,3841;622
GROSK;string;Steinkohle;D;E001;string;153;510;510;510;510;510;510;510;510;510;510
THYRO;string;Gas;D;E001;string;7,3;37;37;33,2782;37;28,7702;37;33,2782;23,0041;23,4246;37
THYRO;string;Gas;D;E001;string;7,3;37;37;33,2782;37;28,7702;37;33,2782;23,0041;23,4246;37
THYRO;string;Gas;D;E001;string;7,3;37;37;33,2782;37;28,7702;37;33,2782;23,0041;23,4246;37
THYRO;string;Gas;D;E001;string;7,3;37;37;33,2782;37;28,7702;37;33,2782;23,0041;23,4246;37
THYRO;string;Gas;D;E001;string;7,5;38;38;34,2864;38;29,687;38;34,2864;23,659;24,1135;38
THYRO;string;Gas;D;E001;string;7,5;38;38;34,2864;38;29,687;38;34,2864;23,659;24,1135;38
THYRO;string;Gas;D;E001;string;7,5;38;38;34,2864;38;29,687;38;34,2864;23,659;24,1135;38
THYRO;string;Gas;D;E001;string;7,5;38;38;34,2864;38;29,687;38;34,2864;23,659;24,1135;38
BECHT;string;Gas;D;E001;string;11;55;55;51,3105;55;45,6402;55;51,3105;34,8905;36,0507;55
VELTH;string;Steinkohle;D;E001;string;27,9;93;93;93;93;93;93;93;93;93;93
VELTH;string;Steinkohle;D;E001;string;90,9;303;303;303;303;303;303;303;303;303;303
VELTH;string;Gas;D;E001;string;67;335;335;328,8194;335;320,3814;335;328,8194;230,9219;263,7084;335
VELTH;string;Gas;D;E001;string;13;65;65;61,2155;65;55,2114;65;61,2155;41,5087;43,1959;65
ZENSE;string;Steinkohle;D;E001;string;208,5;695;695;695;695;695;695;695;695;695;695
ZENSE;string;Steinkohle;D;E001;string;208,5;695;695;695;695;695;695;695;695;695;695
SIEGB;string;Braunkohle;D;E001;string;0;118;13,2302;7,7475e-07;59,3134;7,6102e-09;33,2688;7,7475e-07;8,2884e-07;1,0822e-06;59,3134
NECKA;string;Steinkohle;D;E001;string;30,9;103;103;103;103;103;103;103;103;103;103
NECKA;string;Steinkohle;D;E001;string;45,9;153;153;153;153;153;153;153;153;153;153
NECKA;string;Öl;D;E001;string;27;135;27;27;27;27;27;27;27;27;27
WALSU;string;Steinkohle;D;E001;string;38,7;129;129;129;129;129;129;129;129;129;129
DOLLE;string;Steinkohle;D;E001;string;41,1;137;137;137;137;137;137;137;137;137;137
DOLLE;string;Steinkohle;D;E001;string;36,9;123;123;123;123;123;123;123;123;123;123
DOLLE;string;Öl;D;E001;string;10,1;51;10,1;10,1;10,1;10,1;10,1;10,1;10,1;10,1;10,1
DOLLE;string;Öl;D;E001;string;10,1;51;10,1;10,1;10,1;10,1;10,1;10,1;10,1;10,1;10,1
UCHTE;string;Steinkohle;D;E001;string;196,68;656;656;656;656;656;656;656;656;656;656
OBERZ;string;Gas;D;E001;string;54,4;272;272;266,0942;272;257,8922;272;266,0942;184,6971;208,807;272
OBERZ;string;Gas;D;E001;string;54,4;272;272;266,0942;272;257,8922;272;266,0942;184,6971;208,807;272
OBERZ;string;Braunkohle;D;E001;string;0;123;13,4787;7,6976e-07;61,6448;7,6107e-09;33,7854;7,6976e-07;8,2899e-07;1,0821e-06;61,6448
OBERZ;string;Braunkohle;D;E001;string;0;135;14,0288;7,6709e-07;67,1354;7,6118e-09;34,8781;7,6709e-07;8,2931e-07;1,0818e-06;67,1354
OBERZ;string;Braunkohle;D;E001;string;0;312;18,9132;8,7598e-07;133,1119;7,6195e-09;44,3223;8,7598e-07;8,3439e-07;1,0822e-06;133,1119
OBERZ;string;Braunkohle;D;E001;string;0;304;18,7572;8,7307e-07;130,6143;7,6194e-09;43,9861;8,7307e-07;8,3418e-07;1,082e-06;130,6143
OBERZ;string;Braunkohle;D;E001;string;0;590;18,7609;9,1433e-07;210,0254;7,6215e-09;35,9142;9,1433e-07;8,3435e-07;1,0855e-06;210,0254
OBERZ;string;Braunkohle;D;E001;string;0;592;18,7159;9,1442e-07;210,5662;7,6215e-09;35,6827;9,1442e-07;8,3431e-07;1,0855e-06;210,5662
KRUCK;string;Gas;D;E001;string;41,2;206;206;200,46;206;192,7142;206;200,46;137,6078;153,0091;206
KRUCK;string;Steinkohle;D;E001;string;55,8;186;186;186;186;186;186;186;186;186;186
KRUCK;string;Steinkohle;D;E001;string;93;310;310;310;310;310;310;310;310;310;310
GERST;string;Steinkohle;D;E001;string;182,1;607;607;607;607;607;607;607;607;607;607
GERST;string;Gas;D;E001;string;22,4;112;112;107,4431;112;100,7407;112;107,4431;72,9249;78,0288;112
LIPPB;string;Steinkohle;D;E001;string;45,6;152;152;152;152;152;152;152;152;152;152
LIPPB;string;Steinkohle;D;E001;string;45,6;152;152;152;152;152;152;152;152;152;152
LIPPB;string;Steinkohle;D;E001;string;85,2;284;284;284;284;284;284;284;284;284;284
WILHE;string;Steinkohle;D;E001;string;227,1;757;757;757;757;757;757;757;757;757;757
WILHE;string;Öl;D;E001;string;11,2;56;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2;11,2
BERTRANGE;LEUDELANGE;Müll;D;E001;220;0;47;47;47;47;47;47;47;47;47;47
ESCH;TWINERG;GuD;D;E001;220;82,934;415;415;408,5096;415;399,9331;415;408,5096;291,2705;335,0794;415
ROOST;REDANGE;Gas;D;E001;220;7,534;38;38;34,286;38;29,6905;38;34,286;23,6737;24,1267;38
ATKSH;string;Wasserspeicher;D;E003;string;0;15;0;0;0;0;0;0;0;0;0
ATKSH;string;Wasserspeicher;D;E003;string;0;15;0;0;0;0;0;0;0;0;0
REMPT;string;Pumpspeicher;D;E003;string;0;80;0;0;0;0;0;0;0;0;0
REMPT;string;Pumpspeicher;D;E003;string;0;80;0;0;0;0;0;0;0;0;0
URBER;string;Pumpspeicher;D;E003;string;0;220;0;0;0;0;0;0;0;0;0
URBER;string;Pumpspeicher;D;E003;string;0;220;0;0;0;0;0;0;0;0;0
KRUEM;string;Pumpspeicher;D;E003;string;0;40;0;0;0;0;0;0;0;0;0
KRUEM;string;Pumpspeicher;D;E003;string;0;40;0;0;0;0;0;0;0;0;0
METZI;string;Pumpspeicher;D;E003;string;0;90;0;0;0;0;0;0;0;0;0
METZI;string;Pumpspeicher;D;E003;string;0;90;0;0;0;0;0;0;0;0;0
ALTEN;string;Pumpspeicher;D;E003;string;0;1052;0;0;0;0;0;0;0;0;0
ALTEN;string;Pumpspeicher;D;E003;string;0;1052;0;0;0;0;0;0;0;0;0
TIENG;string;Pumpspeicher;D;E003;string;0;100;0;0;0;0;0;0;0;0;0
TIENG;string;Pumpspeicher;D;E003;string;0;100;0;0;0;0;0;0;0;0;0
LUDER;string;Pumpspeicher;D;E003;string;0;160;0;0;0;0;0;0;0;0;0
LUDER;string;Pumpspeicher;D;E003;string;0;160;0;0;0;0;0;0;0;0;0
WALDE;string;Wasserspeicher;D;E003;string;0;20;0;0;0;0;0;0;0;0;0
ERFUR;string;Pumpspeicher;D;E003;string;0;318;0;0;0;0;0;0;0;0;0
ERFUR;string;Pumpspeicher;D;E003;string;0;318;0;0;0;0;0;0;0;0;0
ERFUR;string;Pumpspeicher;D;E003;string;0;60;0;0;0;0;0;0;0;0;0
ERFUR;string;Pumpspeicher;D;E003;string;0;60;0;0;0;0;0;0;0;0;0
KOEPC;string;Pumpspeicher;D;E003;string;0;153;0;0;0;0;0;0;0;0;0
KOEPC;string;Pumpspeicher;D;E003;string;0;153;0;0;0;0;0;0;0;0;0
KOEPC;string;Pumpspeicher;D;E003;string;0;163;0;0;0;0;0;0;0;0;0
KOEPC;string;Pumpspeicher;D;E003;string;0;162;0;0;0;0;0;0;0;0;0
MARKB;string;Pumpspeicher;D;E003;string;0;1046;0;0;0;0;0;0;0;0;0
MARKB;string;Pumpspeicher;D;E003;string;0;1046;0;0;0;0;0;0;0;0;0
LIPPB;string;Pumpspeicher;D;E003;string;0;8;0;0;0;0;0;0;0;0;0
STREU;string;Pumpspeicher;D;E003;string;0;20;0;0;0;0;0;0;0;0;0
STREU;string;Pumpspeicher;D;E003;string;0;20;0;0;0;0;0;0;0;0;0
NIEDS;string;Pumpspeicher;D;E003;string;0;1096;0;0;0;0;0;0;0;0;0
ETZEN;string;Pumpspeicher;D;E003;string;0;99;0;0;0;0;0;0;0;0;0
ETZEN;string;Pumpspeicher;D;E003;string;0;99;0;0;0;0;0;0;0;0;0
ATKSH;string;Pumpspeicher;D;E003;string;0;140;0;0;0;0;0;0;0;0;0
ATKSH;string;Pumpspeicher;D;E003;string;0;140;0;0;0;0;0;0;0;0;0
LEUPO;string;Wasserspeicher;D;E003;string;0;46;0;0;0;0;0;0;0;0;0
KUEHM;string;Pumpspeicher;D;E003;string;0;360;0;0;0;0;0;0;0;0;0
KUEHM;string;Pumpspeicher;D;E003;string;0;360;0;0;0;0;0;0;0;0;0
BIXTE;string;Pumpspeicher;D;E003;string;0;3;0;0;0;0;0;0;0;0;0
BIXTE;string;Pumpspeicher;D;E003;string;0;5;0;0;0;0;0;0;0;0;0
NIEDS;string;Pumpspeicher;D;E003;string;0;1096;0;0;0;0;0;0;0;0;0
ETZEN;string;Pumpspeicher;D;E003;string;0;28;0;0;0;0;0;0;0;0;0
ETZEN;string;Pumpspeicher;D;E003;string;0;28;0;0;0;0;0;0;0;0;0
OBERN;string;Wasserspeicher;D;E003;string;0;72;0;0;0;0;0;0;0;0;0
WALDE;string;Pumpspeicher;D;E003;string;0;143;0;0;0;0;0;0;0;0;0
WALDE;string;Pumpspeicher;D;E003;string;0;143;0;0;0;0;0;0;0;0;0
WALDE;string;Pumpspeicher;D;E003;string;0;480;0;0;0;0;0;0;0;0;0
WALDE;string;Pumpspeicher;D;E003;string;0;480;0;0;0;0;0;0;0;0;0
TIENG;string;Pumpspeicher;D;E003;string;0;150;0;0;0;0;0;0;0;0;0
TIENG;string;Pumpspeicher;D;E003;string;0;150;0;0;0;0;0;0;0;0;0
GURTW;string;Pumpspeicher;D;E003;string;0;910;0;0;0;0;0;0;0;0;0
GURTW;string;Pumpspeicher;D;E003;string;0;910;0;0;0;0;0;0;0;0;0
KLOST;string;Pumpspeicher;D;E003;string;0;80;0;0;0;0;0;0;0;0;0
KLOST;string;Pumpspeicher;D;E003;string;0;80;0;0;0;0;0;0;0;0;0
TIENG;string;Pumpspeicher;D;E003;string;0;220;0;0;0;0;0;0;0;0;0
TIENG;string;Pumpspeicher;D;E003;string;0;220;0;0;0;0;0;0;0;0;0
FLEBOUR;ESCH-SUR-SURE;Wasserspeicher;D;E003;220;0;13;0;0;0;0;0;0;0;0;0
VIANDEN;VIANDEN;Pumpspeicher;D;E003;220;-850;1096;0;0;0;0;0;0;0;0;0
