$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
AVELGEM;RUIEN;Gas;B;E001;380;175,8;879;359,8347;265,4871;349,0422;319,6788;315,3153;265,4871;296,5128;313,745;349,0422
BRUEGEL;SYRAL;Gas;B;E001;380;9,6;48;28,1515;26,4497;27,8641;27,2369;27,4248;26,4497;27,0596;27,6707;27,8641
BRUEGEL;DEUX-ACREN;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
DOEL;KALLO;Gas;B;E001;380;52,2;261;141,6389;106,6705;139,2651;121,4354;125,2273;106,6705;118,4753;125,5049;139,2651
DOEL;EXXON;Gas;B;E001;380;26;130;75,0412;62,519;74,2967;67,8987;69,4792;62,519;66,9182;69,7696;74,2967
DOEL;ZWIJNDRECHT;Gas;B;E001;380;11,6;58;34,0582;31,4109;33,7226;32,6066;32,9094;31,4109;32,3458;33,171;33,7226
DOEL;LILLO DEGUSSA;Gas;B;E001;380;17;85;49,7716;43,9388;49,3056;46,5046;47,2094;43,9388;45,9902;47,496;49,3056
DOEL;MONSANTO;Gas;B;E001;380;8,6;43;25,1855;23,8984;24,9233;24,5066;24,6447;23,8984;24,3675;24,8807;24,9233
DOEL;LANXESS;Gas;B;E001;380;8,6;43;25,1855;23,8984;24,9233;24,5066;24,6447;23,8984;24,3675;24,8807;24,9233
DOEL;WILMARSDONK;Gas;B;E001;380;30,8;154;88,0179;71,5205;87,0713;78,5442;80,6284;71,5205;77,2877;80,9093;87,0713
DOEL;DOEL;KKW;B;E001;380;2037,7;2911;2911;2911;2911;2911;2911;2911;2911;2911;2911
DROGENBOS;DROGENBOS;Gas;B;E001;380;107,6;538;253,8058;180,8799;245,8076;215,472;217,247;180,8799;204,3692;217,815;245,8076
DROGENBOS;IXELLES;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
EEKLO;HERDERSBRUG;Gas;B;E001;380;92;460;225,371;161,1386;218,9309;190,3845;193,4014;161,1386;181,9357;193,9595;218,9309
EEKLO;ZEEBRUGGE 1;Gas;B;E001;380;8;40;23,4031;22,3443;23,1566;22,8542;22,9651;22,3443;22,7365;23,1941;23,1566
EEKLO;ZEEBRUGGE 2;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
EEKLO;AALTER;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
EEKLO;ZEDELGEM;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
GOUY;BAUDOUR;Gas;B;E001;380;70;350;181,3626;132,1144;177,2776;153,4343;157,4629;132,1144;148,3374;157,8571;177,2776
GOUY;AMERCOEUR;Gas;B;E001;380;84;420;209,946;150,7949;204,362;177,1994;180,7131;150,7949;170,0379;181,2228;204,362
HOUFFALIZE;CIERREUX;Öl;B;E001;220;3,4;17;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4
IZEGEM;IZEGEM;Gas;B;E001;380;4,4;22;12,7176;12,6514;12,5842;12,7318;12,7265;12,6514;12,7111;12,885;12,5842
IZEGEM;HARELBEKE;Gas;B;E001;380;16,6;83;48,621;43,0507;48,1651;45,5044;46,1752;43,0507;45,0095;46,4607;48,1651
IZEGEM;NOORDSCHOTE;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
IZEGEM;BUDA;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
JUPILLE;MONSIN 1;Gas;B;E001;220;14,74;74;43,3844;38,9381;42,9725;40,9097;41,437;38,9381;40,5012;41,7159;42,9725
JUPILLE;TURON-THEUX;Öl;B;E001;220;3,4;17;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4;3,4
LIXHE;SAPPI;Gas;B;E001;380;8,6;43;25,1855;23,8984;24,9233;24,5066;24,6447;23,8984;24,3675;24,8807;24,9233
LIXHE;LANGERLO;Steinkohle;B;E001;380;166,8;556;556;556;556;556;556;556;556;556;556
MASSENHOVEN;MOL 13;Gas;B;E001;380;6;30;17,4576;17,0371;17,2683;17,2723;17,3074;17,0371;17,2159;17,5054;17,2683
MASSENHOVEN;BEERSE;Öl;B;E001;380;6,4;32;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4;6,4
MEERHOUT;GEEL AMOCO;Gas;B;E001;380;8,6;43;25,1855;23,8984;24,9233;24,5066;24,6447;23,8984;24,3675;24,8807;24,9233
MEERHOUT;T-POWER;Gas;B;E001;380;84;420;209,946;150,7949;204,362;177,1994;180,7131;150,7949;170,0379;181,2228;204,362
MERCATOR;OUDEGEM;Gas;B;E001;380;2,9;15;8,559;8,6627;8,4887;8,6616;8,6409;8,6627;8,6602;8,7471;8,4887
MERCATOR;BEVEREN;Gas;B;E001;380;4,56;23;13,2877;13,184;13,1461;13,2811;13,2799;13,184;13,2565;13,4447;13,1461
MONCEAU;MARCINELLE;Gas;B;E001;220;82;410;205,9913;148,1768;200,6234;173,8624;177,4801;148,1768;167,0121;177,9748;200,6234
RODENHUIZE;RODENHUIZE 1;Gas;B;E001;380;69,2;346;179,6627;131,0181;175,6611;152,0444;156,0858;131,0181;147,0566;156,4732;175,6611
RODENHUIZE;RINGVAART;Gas;B;E001;380;71,4;357;184,3193;134,0244;180,0875;155,8573;159,859;134,0244;150,5671;160,265;180,0875
RODENHUIZE;KNIPPEGROEN;Gas;B;E001;380;70;350;181,3626;132,1144;177,2776;153,4343;157,4629;132,1144;148,3374;157,8571;177,2776
RODENHUIZE;HAM 1;Gas;B;E001;380;31,2;156;89,0834;72,2471;88,118;79,4105;81,5363;72,2471;78,1297;81,8162;88,118
RODENHUIZE;LANGERBRUGGE;Gas;B;E001;380;7,4;37;21,6195;20,7728;21,3892;21,1914;21,277;20,7728;21,0937;21,4981;21,3892
RODENHUIZE;ZELZATE 2;Gas;B;E001;380;61;305;161,7886;119,5494;158,6118;137,558;141,6076;119,5494;133,6204;141,9318;158,6118
RODENHUIZE;ZELZATE 1;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
SERAING;SERAING;Gas;B;E001;220;90;450;221,5721;158,5701;215,3439;187,1112;190,2634;158,5701;178,99;190,8115;215,3439
SERAING;ANGLEUR;Gas;B;E001;220;47,6;238;130,6813;99,6417;128,6832;112,7161;116,2598;99,6417;110,2009;116,525;128,6832
TERGNEE;JEMEPPE-SOLVAY;Gas;B;E001;380;18,8;94;54,9212;47,8629;54,4078;50,9506;51,8147;47,8629;50,3467;52,1053;54,4078
TIHANGE;TIHANGE;KKW;B;E001;380;2111,2;3016;3016;3016;3016;3016;3016;3016;3016;3016;3016
V. BRUG;V. BRUG;Gas;B;E001;380;77;385;195,9218;141,5638;191,0935;165,4401;169,2762;141,5638;159,3457;169,7302;191,0935
ZANDVLIET;ZANDVLIET;GuD;B;E001;380;79;395;199,9815;144,2213;194,9378;168,8233;172,5795;144,2213;162,4305;173,0502;194,9378
COO;COO;Pumpspeicher;B;E003;380;-1035;1164;1164;1164;1164;1164;1164;1164;1164;1164;1164
MONCEAU;PLATE-TAILLE;Pumpspeicher;B;E003;220;-144;144;144;144;144;144;144;144;144;144;144
AMAGER;AMAGERVAERKET;Steinkohle;DK_O;E001;150;122,445;409;409;409;409;409;409;409;409;409;409
ASNAES POWER STATION;ASNAESVAERKET;Ölschiefer;DK_O;E001;380;211,03;1056;358,8815;405,7155;391,0052;282,0438;345,561;405,7155;211,03;212,456;391,0052
AVEDÖRE POWER STATION;AVEDÖRE VAERKET;Gas;DK_O;E001;380;161,63;809;809;809;809;809;809;809;721,5287;809;809
BORUP;HILLERÖD;Gas;DK_O;E001;150;15,03;76;76;76;76;76;76;76;58,5636;76;76
GLENTEGÄRD;DTU;Gas;DK_O;E001;380;7,23;37;37;37;37;37;37;37;25,5334;37;37
H. C. ÖRSTED POWER STATION;H. C. ÖRSTED VAERKET;Gas;DK_O;E001;380;26,23;132;132;132;132;132;132;132;109,3973;132;132
HASLEV;HASLEV;Heizkraftwerk;DK_O;E001;150;0;4;4;4;4;4;4;4;4;4;4
HEJNINGE;SLAGELSE;Heizkraftwerk;DK_O;E001;150;0;10;10;10;10;10;10;10;10;10;10
KYNDBY;KYNDBYVAERKET;Öl;DK_O;E001;380;134,83;675;277,0475;301,9195;288,0968;195,8152;252,598;301,9195;134,83;136,157;288,0968
RINGSTED;RINGSTED;Gas;DK_O;E001;150;1,83;10;10;10;10;10;10;10;5,8951;10;10
STIGSNAES;STIGSNAESVAERKET;Steinkohle;DK_O;E001;150;122,145;408;408;408;408;408;408;408;408;408;408
SVANEMÖLLE;SVANEMÖLLEVAERKET;Steinkohle;DK_O;E001;150;23,745;80;80;80;80;80;80;80;80;80;80
TEGLSTRUPGÄRD;HELSINGÖR;Gas;DK_O;E001;150;11,03;56;56;56;56;56;56;56;41,2205;56;56
VALSEVAERKET;HELSINGE;Gas;DK_O;E001;150;0,25;2;2;2;2;2;2;2;1,0823;2;2
VESTLOLLAND;MARIBO;Heizkraftwerk;DK_O;E001;150;0;8;8;8;8;8;8;8;8;8;8
ABILDSKOV;GLAMSBJERG;Gas;DK_W;E001;150;0,37;2;0,37;0,37;0,37;0,37;0,37;0,37;0,37;0,37;0,37
AMAGER;AMAGERVAERKET;Steinkohle;DK_W;E001;150;122,445;409;165,2481;173,916;204,9786;122,445;169,9347;173,916;182,8884;153,3305;204,9786
ASNAES POWER STATION;ASNAESVAERKET;Ölschiefer;DK_W;E001;380;211,03;1056;211,03;211,03;211,03;211,03;211,03;211,03;211,03;211,03;211,03
ÄSTRUP;GRENÄ;Heizkraftwerk;DK_W;E001;150;0;17;17;17;17;12,3027;17;17;17;17;17
AVEDÖRE POWER STATION;AVEDÖRE VAERKET;Gas;DK_W;E001;380;161,63;809;161,63;161,63;161,63;161,63;161,63;161,63;161,63;161,63;161,63
BORUP;HILLERÖD;Gas;DK_W;E001;150;15,03;76;15,03;15,03;15,03;15,03;15,03;15,03;15,03;15,03;15,03
BREDEKAER;HJÖRRING;Gas;DK_W;E001;150;11,63;59;11,63;11,63;11,63;11,63;11,63;11,63;11,63;11,63;11,63
ENSTED;ENSTED VAERKET;Steinkohle;DK_W;E001;220;186,945;624;242,3457;268,6133;314,2113;186,945;254,2595;268,6133;258,4824;223,2091;314,2113
ESBJERG;ESBJERG VAERKET;Steinkohle;DK_W;E001;150;112,845;377;153,7146;161,4709;190,9369;112,845;158,1282;161,4709;171,2232;142,8846;190,9369
FYNS;FYNS VAERKET;Steinkohle;DK_W;E001;380;201,945;674;260,1926;280,5414;349,3706;201,945;272,231;280,5414;275,5988;240,0364;349,3706
GLENTEGÄRD;DTU;Gas;DK_W;E001;380;7,23;37;7,23;7,23;7,23;7,23;7,23;7,23;7,23;7,23;7,23
H. C. ÖRSTED POWER STATION;H. C. ÖRSTED VAERKET;Gas;DK_W;E001;380;26,23;132;26,23;26,23;26,23;26,23;26,23;26,23;26,23;26,23;26,23
HASLEV;HASLEV;Heizkraftwerk;DK_W;E001;150;0;4;4;4;4;2,3975;4;4;4;4;4
HATTING;HORSENS;Müll;DK_W;E001;150;0;34;34;34;34;1,8709e-12;34;34;34;34;34
HEJNINGE;SLAGELSE;Heizkraftwerk;DK_W;E001;150;0;10;10;10;10;6,8949;10;10;10;10;10
HERNING;HERNING;Gas;DK_W;E001;150;17,43;88;17,43;17,43;17,43;17,43;17,43;17,43;17,43;17,43;17,43
KYNDBY;KYNDBYVAERKET;Öl;DK_W;E001;380;134,83;675;134,83;134,83;134,83;134,83;134,83;134,83;134,83;134,83;134,83
LYKKEGÄRD;BRAMMING;Gas;DK_W;E001;150;2,77;14;2,77;2,77;2,77;2,77;2,77;2,77;2,77;2,77;2,77
MAGSTRUP;HADERSLEV;Müll;DK_W;E001;150;0;2;2;2;2;2,5307e-12;2;2;2;2;2
MOSELUND;RANDERS;Steinkohle;DK_W;E001;150;15,045;51;30,4772;30,4548;33,8406;15,045;31,2979;30,4548;32,2909;28,1207;33,8406
NIBSTRUP;TAARS;Gas;DK_W;E001;150;0,63;4;0,63;0,63;0,63;0,63;0,63;0,63;0,63;0,63;0,63
NORDJYLLANDS;NORDJYLLANDS VAERKET 1;Steinkohle;DK_W;E001;380;197,445;659;254,8417;286,3601;338,6326;197,445;270,2025;286,3601;270,477;234,9197;338,6326
RINGSTED;RINGSTED;Gas;DK_W;E001;150;1,83;10;1,83;1,83;1,83;1,83;1,83;1,83;1,83;1,83;1,83
SKAERBAEKVAERKET;SKAERBAEKVAERKET;Gas;DK_W;E001;380;78,03;391;78,03;78,03;78,03;78,03;78,03;78,03;78,03;78,03;78,03
STIGSNAES;STIGSNAESVAERKET;Steinkohle;DK_W;E001;150;122,145;408;164,888;173,526;204,5374;122,145;169,5657;173,526;182,526;153,0047;204,5374
STRUER;MÄBJERG;Heizkraftwerk;DK_W;E001;150;0;27;27;27;27;20,3146;27;27;27;27;27
STUDSTRUP;STUDSTRUPVAERKET;Ölschiefer;DK_W;E001;380;139,63;699;139,63;139,63;139,63;139,63;139,63;139,63;139,63;139,63;139,63
SVANEMÖLLE;SVANEMÖLLEVAERKET;Steinkohle;DK_W;E001;150;23,745;80;43,0693;43,5471;51,0699;23,745;44,6014;43,5471;47,8946;40,4827;51,0699
SVENDBORG;RUDKÖBING;Heizkraftwerk;DK_W;E001;150;0;1;1;1;1;0,53078;1;1;1;1;1
TANGE;BJERRINGBRO;Gas;DK_W;E001;150;2,03;11;2,03;2,03;2,03;2,03;2,03;2,03;2,03;2,03;2,03
TEGLSTRUPGÄRD;HELSINGÖR;Gas;DK_W;E001;150;11,03;56;11,03;11,03;11,03;11,03;11,03;11,03;11,03;11,03;11,03
THYREGOD;NÖRRE SNEDE;Gas;DK_W;E001;150;0,35;2;0,35;0,35;0,35;0,35;0,35;0,35;0,35;0,35;0,35
THYREGOD;BRANDE;Gas;DK_W;E001;150;0,57;3;0,57;0,57;0,57;0,57;0,57;0,57;0,57;0,57;0,57
VALSEVAERKET;HELSINGE;Gas;DK_W;E001;150;0,25;2;0,25;0,25;0,25;0,25;0,25;0,25;0,25;0,25;0,25
VESTLOLLAND;MARIBO;Heizkraftwerk;DK_W;E001;150;0;8;8;8;8;5,3759;8;8;8;8;8
TANGE;TANGEVAERKET;Wasserspeicher;DK_W;E003;150;0;10;10;10;10;10;10;10;10;10;10
ARAMON;ARAMON;Öl;F;E001;380;297,186;1486;297,186;297,186;297,186;297,186;297,186;297,186;297,186;297,186;297,186
ARRIGHI;ARRIGHI;Gas;F;E001;220;67,186;336;67,186;67,186;67,186;67,186;67,186;67,186;67,186;67,186;67,186
BAIXAS;CALCE;Müll;F;E001;380;0;108;48,9745;1,8203e-12;108;6,9477e-12;1,0863e-09;1,8203e-12;4,4642e-13;2,7053e-11;108
BATZENDORF;SCHWEIGHOUSE-SUR-MODER;Müll;F;E001;220;0;89;40,9227;1,8202e-12;89;6,9346e-12;1,0861e-09;1,8202e-12;4,4633e-13;2,7021e-11;89
BAYET;BAYET;Gas;F;E001;380;98,786;494;98,786;98,786;98,786;98,786;98,786;98,786;98,786;98,786;98,786
BEAUCHAMPS;IKOS - FRESNOY FOLNY;Gas;F;E001;220;17,366;87;17,366;17,366;17,366;17,366;17,366;17,366;17,366;17,366;17,366
BEAUREGARD;BLOIS;Müll;F;E001;220;0;92;42,2059;1,8202e-12;92;6,9369e-12;1,0862e-09;1,8202e-12;4,4634e-13;2,7026e-11;92
BELLEVILLE;BELLEVILLE;KKW;F;E001;380;1834;2620;2620;2329,5921;2620;2141,0238;2267,332;2329,5921;2290,8491;2334,137;2620
BERANVILLE;EVREUX;Müll;F;E001;220;0;93;42,6326;1,8202e-12;93;6,9377e-12;1,0862e-09;1,8202e-12;4,4635e-13;2,7028e-11;93
BRAEK;BRAEK;Gas;F;E001;220;177,186;886;177,186;177,186;177,186;177,186;177,186;177,186;177,186;177,186;177,186
BRENNILIS;BRENNILIS;Gas;F;E001;220;76,186;381;76,186;76,186;76,186;76,186;76,186;76,186;76,186;76,186;76,186
CAEN;LDC;Gas;F;E001;220;17,246;87;17,246;17,246;17,246;17,246;17,246;17,246;17,246;17,246;17,246
CANTEGRIT;PONTENX-LES-FORGES;Müll;F;E001;380;0;89;40,9227;1,8202e-12;89;6,9346e-12;1,0861e-09;1,8202e-12;4,4633e-13;2,7021e-11;89
CATTENOM;CATTENOM;KKW;F;E001;380;3640;5200;5200;4639,0804;5200;4085,4621;4445,2565;4639,0804;4531,6717;4672,8007;5200
CERGY;AZALYS;Müll;F;E001;380;0;96;43,9097;1,8202e-12;96;6,9398e-12;1,0862e-09;1,8202e-12;4,4636e-13;2,7034e-11;96
CHALON;CHAGNY;Gas;F;E001;220;17,426;88;17,426;17,426;17,426;17,426;17,426;17,426;17,426;17,426;17,426
CHATEAURENARD;AVIGNON-VEDENE;Müll;F;E001;220;0;99;45,1824;1,8203e-12;99;6,9419e-12;1,0862e-09;1,8203e-12;4,4638e-13;2,7039e-11;99
CHINON B;CHINON;KKW;F;E001;380;2534;3620;3620;3229,871;3620;2913,9361;3117,2588;3229,871;3163,0268;3239,5441;3620
CHOOZ B;CHOOZ B;KKW;F;E001;380;2100;3000;3000;2677,8905;3000;2443,3504;2597,5168;2677,8905;2627,4584;2682,1174;3000
CIVAUX;CIVAUX;KKW;F;E001;380;2093;2990;2990;2668,7163;2990;2435,4097;2588,8343;2668,7163;2618,8302;2673,1516;2990
CORDEMAIS;CORDEMAIS-POSTE;Steinkohle;F;E001;380;805,779;2686;805,779;805,779;896,2541;805,779;805,779;805,779;805,779;805,779;896,2541
CORMEILLES;ARGENTEUIL;Müll;F;E001;220;0;102;46,4507;1,8203e-12;102;6,9439e-12;1,0862e-09;1,8203e-12;4,4639e-13;2,7044e-11;102
CORMEILLES;CARRIERES-SUR-SEINE;Müll;F;E001;220;0;89;40,9227;1,8202e-12;89;6,9346e-12;1,0861e-09;1,8202e-12;4,4633e-13;2,7021e-11;89
CORMEILLES;GENNEVILLIERS;Gas;F;E001;220;99,786;499;99,786;99,786;99,786;99,786;99,786;99,786;99,786;99,786;99,786
CORMEILLES;LUTH;Gas;F;E001;220;18,286;92;18,286;18,286;18,286;18,286;18,286;18,286;18,286;18,286;18,286
CREIL;ESIANE;Müll;F;E001;220;0;100;45,6057;1,8203e-12;100;6,9426e-12;1,0862e-09;1,8203e-12;4,4638e-13;2,7041e-11;100
CROIX-DE-METZ;CROIX-DE-METZ;Gas;F;E001;220;0;0;0;0;0;0;0;0;0;0;0
CRUAS-MEYSSE;CRUAS;KKW;F;E001;380;2562;3660;3660;3265,3656;3660;2943,8774;3150,7254;3265,3656;3197,6154;3275,6067;3660
DAMPIERRE-EN-BURLY;DAMPIERRE;KKW;F;E001;380;2492;3560;3560;3176,6494;3560;2868,9935;3067,1007;3176,6494;3111,1512;3185,4723;3560
DIRINON;DIRINON;Gas;F;E001;220;51,186;256;51,186;51,186;51,186;51,186;51,186;51,186;51,186;51,186;51,186
DOBERIE;LAMBALLE;Müll;F;E001;220;0;88;40,4939;1,8202e-12;88;6,9338e-12;1,0861e-09;1,8202e-12;4,4632e-13;2,7019e-11;88
FAVARY;PROVENCE SNET;Steinkohle;F;E001;220;286,179;954;286,179;286,179;360,6752;286,179;286,179;286,179;286,179;286,179;360,6752
FESSENHEIM;FESSENHEIM 1;KKW;F;E001;380;1232;1760;1760;1546,5612;1760;1450,9482;1519,4493;1546,5612;1527,8995;1549,6394;1760
FLAMANVILLE;FLAMANVILLE;KKW;F;E001;380;1862;2660;2660;2366,2154;2660;2172,9095;2302,1078;2366,2154;2326,4501;2370,8385;2660
FLEAC;CALITOM;Gas;F;E001;220;17,346;87;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346
FLOIRAC;BORDEAUX-BEGLES;Müll;F;E001;220;0;109;49,3935;1,8204e-12;109;6,9483e-12;1,0863e-09;1,8204e-12;4,4642e-13;2,7054e-11;109
GARCHIZY;FOURCHAMBAULT;Müll;F;E001;220;0;90;41,3509;1,8202e-12;90;6,9354e-12;1,0861e-09;1,8202e-12;4,4633e-13;2,7023e-11;90
GENISSIAT;BELLEGARDE-SUR-VALSERINE;Müll;F;E001;380;0;97;44,3344;1,8202e-12;97;6,9405e-12;1,0862e-09;1,8202e-12;4,4637e-13;2,7036e-11;97
GERVANS;CHAMPBLAIN;Gas;F;E001;220;25,786;129;25,786;25,786;25,786;25,786;25,786;25,786;25,786;25,786;25,786
GIEN;GIEN;Müll;F;E001;220;0;92;42,2059;1,8202e-12;92;6,9369e-12;1,0862e-09;1,8202e-12;4,4634e-13;2,7026e-11;92
GOLFECH;GOLFECH;KKW;F;E001;380;1834;2620;2620;2329,5921;2620;2141,0238;2267,332;2329,5921;2290,8491;2334,137;2620
GRAVELINES;GRAVELINES;KKW;F;E001;380;3822;5460;5460;4871,8645;5460;4276,3466;4657,1347;4871,8645;4757,3042;4910,4299;5460
HORNAING;HORNAING;Steinkohle;F;E001;220;101,679;339;101,679;101,679;156,5383;101,679;101,679;101,679;101,679;101,679;156,5383
HORNAING;DOUCHY-LES-MINES;Müll;F;E001;220;0;92;42,2059;1,8202e-12;92;6,9369e-12;1,0862e-09;1,8202e-12;4,4634e-13;2,7026e-11;92
LA MAXE;LA MAXE;Steinkohle;F;E001;220;175,779;586;175,779;175,779;241,5578;175,779;175,779;175,779;175,779;175,779;241,5578
L'ARDOISE;ORANGE;Gas;F;E001;220;17,386;87;17,386;17,386;17,386;17,386;17,386;17,386;17,386;17,386;17,386
LE BLAYAIS;LE BLAYAIS;KKW;F;E001;380;2548;3640;3640;3247,6169;3640;2928,9088;3133,9893;3247,6169;3180,3206;3257,574;3640
LE BUGEY;LE BUGEY;KKW;F;E001;380;2506;3580;3580;3194,3872;3580;2883,9784;3083,8145;3194,3872;3128,4421;3203,4933;3580
LE CHASTANG;ROSIERS D'EGLETONS;Müll;F;E001;220;0;91;41,7786;1,8202e-12;91;6,9362e-12;1,0862e-09;1,8202e-12;4,4634e-13;2,7025e-11;91
LE HAVRE;LE HAVRE;Steinkohle;F;E001;380;460,779;1536;460,779;460,779;541,225;460,779;460,779;460,779;460,779;460,779;541,225
LE TRICASTIN;LE TRICASTIN;KKW;F;E001;380;2562;3660;3660;3265,3656;3660;2943,8774;3150,7254;3265,3656;3197,6154;3275,6067;3660
LES ESPIERS;ORISANE;Müll;F;E001;220;0;96;43,9097;1,8202e-12;96;6,9398e-12;1,0862e-09;1,8202e-12;4,4636e-13;2,7034e-11;96
LES ESPIERS;VALORYELE;Müll;F;E001;220;0;96;43,9097;1,8202e-12;96;6,9398e-12;1,0862e-09;1,8202e-12;4,4636e-13;2,7034e-11;96
L'ESTALON;TOULON;Müll;F;E001;220;0;106;48,1351;1,8203e-12;106;6,9465e-12;1,0862e-09;1,8203e-12;4,4641e-13;2,705e-11;106
LUCY;LUCY;Steinkohle;F;E001;220;106,779;356;106,779;106,779;162,6714;106,779;106,779;106,779;106,779;106,779;162,6714
MARSILLON;PAU-LESCAR;Müll;F;E001;380;0;92;42,2059;1,8202e-12;92;6,9369e-12;1,0862e-09;1,8202e-12;4,4634e-13;2,7026e-11;92
MARTIGUES;MARTIGUES;Öl;F;E001;220;203,186;1016;203,186;203,186;203,186;203,186;203,186;203,186;203,186;203,186;203,186
MIONS;VALORLY;Müll;F;E001;380;0;94;43,0588;1,8202e-12;94;6,9384e-12;1,0862e-09;1,8202e-12;4,4635e-13;2,703e-11;94
MONTEREAU;MONTEREAU;Gas;F;E001;380;91,186;456;91,186;91,186;91,186;91,186;91,186;91,186;91,186;91,186;91,186
MORBRAS;VAIRES;Steinkohle;F;E001;380;192,279;641;192,279;192,279;259,7289;192,279;192,279;192,279;192,279;192,279;259,7289
MOUGINS;ANTIBES;Müll;F;E001;220;0;96;43,9097;1,8202e-12;96;6,9398e-12;1,0862e-09;1,8202e-12;4,4636e-13;2,7034e-11;96
MOULNEAUX;ISSEANE;Müll;F;E001;220;0;136;60,5368;1,8205e-12;136;6,9619e-12;1,0864e-09;1,8205e-12;4,465e-13;2,7085e-11;136
MOULNEAUX;ST. OUEN;Müll;F;E001;220;0;96;43,9097;1,8202e-12;96;6,9398e-12;1,0862e-09;1,8202e-12;4,4636e-13;2,7034e-11;96
MÜLHAUSEN;SAUSHEIM;Müll;F;E001;220;0;99;45,1824;1,8203e-12;99;6,9419e-12;1,0862e-09;1,8203e-12;4,4638e-13;2,7039e-11;99
NANTES;CHEVIRE;Gas;F;E001;220;87,186;436;87,186;87,186;87,186;87,186;87,186;87,186;87,186;87,186;87,186
NIORT;GIZAY;Gas;F;E001;220;17,346;87;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346
NOGENT/SEINE;NOGENT;KKW;F;E001;380;1834;2620;2620;2329,5921;2620;2141,0238;2267,332;2329,5921;2290,8491;2334,137;2620
PALUEL;PENLY POSTE PALUEL;KKW;F;E001;380;3724;5320;5320;4746,5079;5320;4173,6198;4543,829;4746,5079;4635,796;4782,4103;5320
PARISET;COGERI;Gas;F;E001;220;21,026;106;21,026;21,026;21,026;21,026;21,026;21,026;21,026;21,026;21,026
PASSY;PASSY;Müll;F;E001;220;0;90;41,3509;1,8202e-12;90;6,9354e-12;1,0861e-09;1,8202e-12;4,4633e-13;2,7023e-11;90
PENLY;PENLY CENTRALE;KKW;F;E001;380;1862;2660;2660;2366,2154;2660;2172,9095;2302,1078;2366,2154;2326,4501;2370,8385;2660
PEYROU;LUNEL-VIEL;Müll;F;E001;220;0;96;43,9097;1,8202e-12;96;6,9398e-12;1,0862e-09;1,8202e-12;4,4636e-13;2,7034e-11;96
PORCHEVILLE B;PORCHEVILLE;Öl;F;E001;380;497,186;2486;497,186;497,186;497,186;497,186;497,186;497,186;497,186;497,186;497,186
PORT BOUC;COMBIGOLFE;Gas;F;E001;220;105,186;526;105,186;105,186;105,186;105,186;105,186;105,186;105,186;105,186;105,186
PORT BOUC;FOS-SUR-MER;Gas;F;E001;220;115,186;576;115,186;115,186;115,186;115,186;115,186;115,186;115,186;115,186;115,186
PORT BOUC;CYCOFOS;Gas;F;E001;220;114,986;575;114,986;114,986;114,986;114,986;114,986;114,986;114,986;114,986;114,986
PREGUILLAC;ST. LAURENT DE COGNAC;Gas;F;E001;380;17,346;87;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346
PUSY;NOIDANS-LE-FERROUX;Müll;F;E001;220;0;90;41,3509;1,8202e-12;90;6,9354e-12;1,0861e-09;1,8202e-12;4,4633e-13;2,7023e-11;90
PYMONT;LONS-LE-SAUNIER;Müll;F;E001;220;0;87;40,0646;1,8201e-12;87;6,933e-12;1,0861e-09;1,8201e-12;4,4631e-13;2,7016e-11;87
QUARTES;P. SAMBRE;Gas;F;E001;220;99,586;498;99,586;99,586;99,586;99,586;99,586;99,586;99,586;99,586;99,586
RABATAU;LA CIOTAT;Gas;F;E001;220;17,426;88;17,426;17,426;17,426;17,426;17,426;17,426;17,426;17,426;17,426
RECY;AUREADE;Müll;F;E001;220;0;94;43,0588;1,8202e-12;94;6,9384e-12;1,0862e-09;1,8202e-12;4,4635e-13;2,703e-11;94
SANDOUVILLE;OREADE;Müll;F;E001;220;0;103;46,8725;1,8203e-12;103;6,9446e-12;1,0862e-09;1,8203e-12;4,464e-13;2,7045e-11;103
SEPTEMES;SEMAG;Gas;F;E001;220;17,346;87;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346
