$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
DOLLE;string;Steinkohle;D;E001;string;36,9;123;123;123;123;123;123;123;123;123;123
DOLLE;string;Öl;D;E001;string;10,1;51;0;0;0;0;0;0;0;0;0
DOLLE;string;Öl;D;E001;string;10,1;51;0;0;0;0;0;0;0;0;0
UCHTE;string;Steinkohle;D;E001;string;196,68;656;656;656;656;656;656;656;656;656;656
OBERZ;string;Gas;D;E001;string;54,4;272;0;0;0;0;0;0;0;0;0
OBERZ;string;Gas;D;E001;string;54,4;272;0;0;0;0;0;0;0;0;0
OBERZ;string;Braunkohle;D;E001;string;0;123;0;0;0;0;0;0;0;0;0
OBERZ;string;Braunkohle;D;E001;string;0;135;0;0;0;0;0;0;0;0;0
OBERZ;string;Braunkohle;D;E001;string;0;312;0;0;0;0;0;0;0;0;0
OBERZ;string;Braunkohle;D;E001;string;0;304;0;0;0;0;0;0;0;0;0
OBERZ;string;Braunkohle;D;E001;string;0;590;0;0;0;0;0;0;0;0;0
OBERZ;string;Braunkohle;D;E001;string;0;592;0;0;0;0;0;0;0;0;0
KRUCK;string;Gas;D;E001;string;41,2;206;0;0;0;0;0;0;0;0;0
KRUCK;string;Steinkohle;D;E001;string;55,8;186;186;186;186;186;186;186;186;186;186
KRUCK;string;Steinkohle;D;E001;string;93;310;310;310;310;310;310;310;310;310;310
GERST;string;Steinkohle;D;E001;string;182,1;607;607;607;607;607;607;607;0;0;607
GERST;string;Gas;D;E001;string;22,4;112;0;0;0;0;0;0;0;0;0
LIPPB;string;Steinkohle;D;E001;string;45,6;152;152;152;152;152;152;152;152;152;152
LIPPB;string;Steinkohle;D;E001;string;45,6;152;152;152;152;152;152;152;0;152;152
LIPPB;string;Steinkohle;D;E001;string;85,2;284;284;284;284;284;284;284;284;284;284
WILHE;string;Steinkohle;D;E001;string;227,1;757;757;757;757;757;757;757;757;757;757
WILHE;string;Öl;D;E001;string;11,2;56;0;0;0;0;0;0;0;0;0
BERTRANGE;LEUDELANGE;Müll;D;E001;220;0;47;47;47;47;47;47;47;47;47;47
ESCH;TWINERG;GuD;D;E001;220;82,934;415;0;0;0;0;0;0;0;0;0
ROOST;REDANGE;Gas;D;E001;220;7,534;38;0;0;0;0;0;0;0;0;0
ATKSH;string;Wasserspeicher;D;E003;string;0;15;15;15;15;15;15;15;15;15;15
ATKSH;string;Wasserspeicher;D;E003;string;0;15;15;15;15;15;15;15;15;15;15
REMPT;string;Pumpspeicher;D;E003;string;0;80;80;80;80;80;80;80;80;80;80
REMPT;string;Pumpspeicher;D;E003;string;0;80;80;80;80;80;80;80;80;80;80
URBER;string;Pumpspeicher;D;E003;string;0;220;220;220;220;220;220;220;220;220;220
URBER;string;Pumpspeicher;D;E003;string;0;220;220;220;220;220;220;220;220;220;220
KRUEM;string;Pumpspeicher;D;E003;string;0;40;40;40;40;40;40;40;40;40;40
KRUEM;string;Pumpspeicher;D;E003;string;0;40;40;40;40;40;40;40;40;40;40
METZI;string;Pumpspeicher;D;E003;string;0;90;90;90;90;90;90;90;90;90;90
METZI;string;Pumpspeicher;D;E003;string;0;90;90;90;90;90;90;90;90;90;90
ALTEN;string;Pumpspeicher;D;E003;string;0;1052;1052;1052;1052;1052;1052;1052;1052;1052;1052
ALTEN;string;Pumpspeicher;D;E003;string;0;1052;1052;1052;1052;1052;1052;1052;1052;1052;1052
TIENG;string;Pumpspeicher;D;E003;string;0;100;100;100;100;100;100;100;100;100;100
TIENG;string;Pumpspeicher;D;E003;string;0;100;100;100;100;100;100;100;100;100;100
LUDER;string;Pumpspeicher;D;E003;string;0;160;160;160;160;160;160;160;160;160;160
LUDER;string;Pumpspeicher;D;E003;string;0;160;160;160;160;160;160;160;160;160;160
WALDE;string;Wasserspeicher;D;E003;string;0;20;20;20;20;20;20;20;20;20;20
ERFUR;string;Pumpspeicher;D;E003;string;0;318;318;318;318;318;318;318;318;318;318
ERFUR;string;Pumpspeicher;D;E003;string;0;318;318;318;318;318;318;318;318;318;318
ERFUR;string;Pumpspeicher;D;E003;string;0;60;60;60;60;60;60;60;60;60;60
ERFUR;string;Pumpspeicher;D;E003;string;0;60;60;60;60;60;60;60;60;60;60
KOEPC;string;Pumpspeicher;D;E003;string;0;153;153;153;153;153;153;153;153;153;153
KOEPC;string;Pumpspeicher;D;E003;string;0;153;153;153;153;153;153;153;153;153;153
KOEPC;string;Pumpspeicher;D;E003;string;0;163;163;163;163;163;163;163;163;163;163
KOEPC;string;Pumpspeicher;D;E003;string;0;162;162;162;162;162;162;162;162;162;162
MARKB;string;Pumpspeicher;D;E003;string;0;1046;1046;1046;1046;1046;1046;1046;1046;1046;1046
MARKB;string;Pumpspeicher;D;E003;string;0;1046;1046;1046;1046;1046;1046;1046;1046;1046;1046
LIPPB;string;Pumpspeicher;D;E003;string;0;8;8;8;8;8;8;8;8;8;8
STREU;string;Pumpspeicher;D;E003;string;0;20;20;20;20;20;20;20;20;20;20
STREU;string;Pumpspeicher;D;E003;string;0;20;20;20;20;20;20;20;20;20;20
NIEDS;string;Pumpspeicher;D;E003;string;0;1096;1096;1096;1096;1096;1096;1096;1096;1096;1096
ETZEN;string;Pumpspeicher;D;E003;string;0;99;99;99;99;99;99;99;99;99;99
ETZEN;string;Pumpspeicher;D;E003;string;0;99;99;99;99;99;99;99;99;99;99
ATKSH;string;Pumpspeicher;D;E003;string;0;140;140;140;140;140;140;140;140;140;140
ATKSH;string;Pumpspeicher;D;E003;string;0;140;140;140;140;140;140;140;140;140;140
LEUPO;string;Wasserspeicher;D;E003;string;0;46;46;46;46;46;46;46;46;46;46
KUEHM;string;Pumpspeicher;D;E003;string;0;360;360;360;360;360;360;360;360;360;360
KUEHM;string;Pumpspeicher;D;E003;string;0;360;360;360;360;360;360;360;360;360;360
BIXTE;string;Pumpspeicher;D;E003;string;0;3;3;3;3;3;3;3;3;3;3
BIXTE;string;Pumpspeicher;D;E003;string;0;5;5;5;5;5;5;5;5;5;5
NIEDS;string;Pumpspeicher;D;E003;string;0;1096;1096;1096;1096;1096;1096;1096;1096;1096;1096
ETZEN;string;Pumpspeicher;D;E003;string;0;28;28;28;28;28;28;28;28;28;28
ETZEN;string;Pumpspeicher;D;E003;string;0;28;28;28;28;28;28;28;28;28;28
OBERN;string;Wasserspeicher;D;E003;string;0;72;72;72;72;72;72;72;72;72;72
WALDE;string;Pumpspeicher;D;E003;string;0;143;143;143;143;143;143;143;143;143;143
WALDE;string;Pumpspeicher;D;E003;string;0;143;143;143;143;143;143;143;143;143;143
WALDE;string;Pumpspeicher;D;E003;string;0;480;480;480;480;480;480;480;480;480;480
WALDE;string;Pumpspeicher;D;E003;string;0;480;480;480;480;480;480;480;480;480;480
TIENG;string;Pumpspeicher;D;E003;string;0;150;150;150;150;150;150;150;150;150;150
TIENG;string;Pumpspeicher;D;E003;string;0;150;150;150;150;150;150;150;150;150;150
GURTW;string;Pumpspeicher;D;E003;string;0;910;910;910;910;910;910;910;910;910;910
GURTW;string;Pumpspeicher;D;E003;string;0;910;910;910;910;910;910;910;910;910;910
KLOST;string;Pumpspeicher;D;E003;string;0;80;80;80;80;80;80;80;80;80;80
KLOST;string;Pumpspeicher;D;E003;string;0;80;80;80;80;80;80;80;80;80;80
TIENG;string;Pumpspeicher;D;E003;string;0;220;220;220;220;220;220;220;220;220;220
TIENG;string;Pumpspeicher;D;E003;string;0;220;220;220;220;220;220;220;220;220;220
FLEBOUR;ESCH-SUR-SURE;Wasserspeicher;D;E003;220;0;13;13;13;13;13;13;13;13;13;13
VIANDEN;VIANDEN;Pumpspeicher;D;E003;220;-850;1096;1096;1096;1096;1096;1096;1096;1096;1096;1096
